epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
88,5775.12,0.00536,0.97272,1,0.13013,0.0056935,0.0056935,0.0056935
89,5840.92,0.00387,0.972,1,0.13967,0.005644,0.005644,0.005644
90,5906.52,0.00267,0.96841,1,0.15112,0.0055945,0.0055945,0.0055945
91,5972.32,0.00344,0.97057,1,0.14168,0.005545,0.005545,0.005545
92,6038.08,0.00295,0.97344,1,0.12748,0.0054955,0.0054955,0.0054955
93,6104.02,0.00137,0.97416,1,0.13828,0.005446,0.005446,0.005446
94,6169.92,0.0024,0.97487,1,0.14975,0.0053965,0.0053965,0.0053965
95,6235.68,0.00646,0.96841,1,0.15912,0.005347,0.005347,0.005347
96,6301.37,0.00633,0.97344,1,0.14317,0.0052975,0.0052975,0.0052975
97,6367.09,0.00303,0.972,1,0.1445,0.005248,0.005248,0.005248
98,6432.84,0.0061,0.97487,1,0.15731,0.0051985,0.0051985,0.0051985
99,6498.61,0.00473,0.97344,1,0.15807,0.005149,0.005149,0.005149
100,6564.33,0.00689,0.972,1,0.1488,0.0050995,0.0050995,0.0050995
101,6630.28,0.00545,0.97487,1,0.14541,0.00505,0.00505,0.00505
102,6696.38,0.00204,0.97487,1,0.1379,0.0050005,0.0050005,0.0050005
103,6764.31,0.00358,0.97272,1,0.14448,0.004951,0.004951,0.004951
104,6830.02,0.00445,0.97128,1,0.14453,0.0049015,0.0049015,0.0049015
105,6895.76,0.00565,0.97128,1,0.14731,0.004852,0.004852,0.004852
106,6961.71,0.00283,0.972,1,0.15399,0.0048025,0.0048025,0.0048025
107,7027.65,0.00187,0.972,1,0.15262,0.004753,0.004753,0.004753
108,7093.43,0.00203,0.97344,1,0.14932,0.0047035,0.0047035,0.0047035
109,7159.02,0.00222,0.97416,1,0.15254,0.004654,0.004654,0.004654
110,7224.81,0.00162,0.97128,1,0.1609,0.0046045,0.0046045,0.0046045
111,7290.74,0.00358,0.97416,1,0.16581,0.004555,0.004555,0.004555
112,7356.5,0.00484,0.972,1,0.16721,0.0045055,0.0045055,0.0045055
113,7422.24,0.00343,0.97272,1,0.15596,0.004456,0.004456,0.004456
114,7487.99,0.00105,0.97128,1,0.15304,0.0044065,0.0044065,0.0044065
115,7553.81,0.00102,0.97128,1,0.15741,0.004357,0.004357,0.004357
116,7619.81,0.00389,0.97128,1,0.16196,0.0043075,0.0043075,0.0043075
117,7685.6,0.0017,0.97272,1,0.16439,0.004258,0.004258,0.004258
118,7751.42,0.00326,0.97272,1,0.16668,0.0042085,0.0042085,0.0042085
119,7817.49,0.00306,0.97272,1,0.16245,0.004159,0.004159,0.004159
120,7883.28,0.00212,0.972,1,0.16337,0.0041095,0.0041095,0.0041095
121,7949.16,0.00423,0.97057,1,0.1661,0.00406,0.00406,0.00406
122,8014.96,0.00214,0.97057,1,0.17471,0.0040105,0.0040105,0.0040105
123,8080.91,0.00156,0.972,1,0.17487,0.003961,0.003961,0.003961
124,8146.69,0.00217,0.97057,1,0.17388,0.0039115,0.0039115,0.0039115
125,8212.72,0.00037,0.96913,1,0.17573,0.003862,0.003862,0.003862
126,8278.56,0.00072,0.96913,1,0.17832,0.0038125,0.0038125,0.0038125
127,8344.48,0.00207,0.96913,1,0.17904,0.003763,0.003763,0.003763
128,8410.36,0.00086,0.96985,1,0.17809,0.0037135,0.0037135,0.0037135
129,8476.24,0.00174,0.97057,1,0.17889,0.003664,0.003664,0.003664
130,8542.18,0.00251,0.972,1,0.17488,0.0036145,0.0036145,0.0036145
131,8608.4,0.00141,0.97057,1,0.17312,0.003565,0.003565,0.003565
132,8674.26,0.00152,0.96985,1,0.17295,0.0035155,0.0035155,0.0035155
133,8740.23,0.00042,0.97128,1,0.17369,0.003466,0.003466,0.003466
134,8806.19,0.00043,0.97128,1,0.17472,0.0034165,0.0034165,0.0034165
135,8872.19,0.00154,0.96985,1,0.17321,0.003367,0.003367,0.003367
136,8938.2,0.00019,0.97057,1,0.16971,0.0033175,0.0033175,0.0033175
137,9004.01,0.00114,0.97057,1,0.16716,0.003268,0.003268,0.003268
138,9070.07,0.0004,0.96841,1,0.16807,0.0032185,0.0032185,0.0032185
139,9136.08,0.0014,0.9677,1,0.16685,0.003169,0.003169,0.003169
140,9202.03,0.00155,0.96841,1,0.16689,0.0031195,0.0031195,0.0031195
141,9268.08,0.00114,0.96841,1,0.16928,0.00307,0.00307,0.00307
142,9333.95,0.00193,0.9677,1,0.17397,0.0030205,0.0030205,0.0030205
143,9399.95,0.00041,0.9677,1,0.17563,0.002971,0.002971,0.002971
144,9465.96,0.0006,0.96698,1,0.1793,0.0029215,0.0029215,0.0029215
145,9531.99,0.00044,0.96841,1,0.1816,0.002872,0.002872,0.002872
146,9597.86,0.00131,0.96841,1,0.18376,0.0028225,0.0028225,0.0028225
147,9664.1,0.00088,0.96913,1,0.18627,0.002773,0.002773,0.002773
148,9730.13,0.00059,0.9677,1,0.18857,0.0027235,0.0027235,0.0027235
149,9796.3,0.00016,0.9677,1,0.19072,0.002674,0.002674,0.002674
150,9862.43,0.00019,0.96841,1,0.1928,0.0026245,0.0026245,0.0026245
151,9928.42,0.0016,0.96841,1,0.19389,0.002575,0.002575,0.002575
152,9994.41,0.00029,0.96626,1,0.19413,0.0025255,0.0025255,0.0025255
153,10060.5,0.00069,0.96626,1,0.19488,0.002476,0.002476,0.002476
154,10126.4,0.00048,0.96698,1,0.19556,0.0024265,0.0024265,0.0024265
155,10192.5,0.00163,0.96698,1,0.19569,0.002377,0.002377,0.002377
156,10258.5,0.00054,0.96698,1,0.19578,0.0023275,0.0023275,0.0023275
157,10324.6,0.00014,0.96626,1,0.19541,0.002278,0.002278,0.002278
158,10390.6,0.00105,0.96626,1,0.1951,0.0022285,0.0022285,0.0022285
159,10456.7,0.00012,0.96626,1,0.19443,0.002179,0.002179,0.002179
160,10523,0.00029,0.96698,1,0.19412,0.0021295,0.0021295,0.0021295
161,10589.4,0.00068,0.96698,1,0.19354,0.00208,0.00208,0.00208
162,10655.7,0.0012,0.96698,1,0.19299,0.0020305,0.0020305,0.0020305
163,10722.1,0.00182,0.9677,1,0.19245,0.001981,0.001981,0.001981
164,10788.4,0.00148,0.96841,1,0.1918,0.0019315,0.0019315,0.0019315
165,10854.6,0.00072,0.96841,1,0.19132,0.001882,0.001882,0.001882
166,10920.8,0.00069,0.96841,1,0.19088,0.0018325,0.0018325,0.0018325
167,10987.3,0.00041,0.96913,1,0.1906,0.001783,0.001783,0.001783
168,11053.7,0.00196,0.96913,1,0.19065,0.0017335,0.0017335,0.0017335
169,11120,0.00089,0.96841,1,0.19062,0.001684,0.001684,0.001684
170,11186.3,0.00047,0.96841,1,0.19021,0.0016345,0.0016345,0.0016345
171,11252.7,0.00028,0.96913,1,0.1896,0.001585,0.001585,0.001585
172,11319.1,0.00076,0.96985,1,0.18897,0.0015355,0.0015355,0.0015355
173,11385.4,0.0019,0.96913,1,0.18828,0.001486,0.001486,0.001486
